"length","lib.size","E","library","target","tar.lag","rho","sd.rho","kendall.tau","significance"
50,50,5,"CV.CPUE","AgeDiversity",-8,0.400099409593806,0.0719411159972221,0.967943283698811,8.73885108892599e-77
50,50,5,"CV.CPUE","AgeDiversity",-7,0.442191720418345,0.0556849043858078,0.987231229578077,9.26684024984471e-92
50,50,5,"CV.CPUE","AgeDiversity",-6,0.432301309234438,0.0661318551149083,0.941976283485727,1.50049575403285e-83
50,50,5,"CV.CPUE","AgeDiversity",-5,0.490672584324068,0.0531098482897644,0.885933170615464,3.50292603020486e-98
50,50,5,"CV.CPUE","AgeDiversity",-4,0.624767729652364,0.0445265381079044,5.89674229223291e-07,5.20367551558082e-116
50,50,5,"CV.CPUE","AgeDiversity",-3,0.647396776725983,0.0531750166635064,1.99154607249952e-08,6.07328287570736e-110
50,50,5,"CV.CPUE","AgeDiversity",-2,0.614615376870034,0.0603686635122194,8.13436109192711e-06,2.583548177605e-102
50,50,5,"CV.CPUE","AgeDiversity",-1,0.556657528699607,0.0769720675958488,0.0580237165142725,8.3285220849829e-88
50,50,5,"CV.CPUE","AgeDiversity",0,0.61960869468871,0.0586518393518859,1.77939996071075e-10,6.88979962574614e-104
50,50,2,"CV.CPUE","Abundance",-8,0.153538403659742,0.147904005218469,1.22096862509302e-07,8.08260662386043e-18
50,50,2,"CV.CPUE","Abundance",-7,-0.152046174843638,0.0696460683901034,0.999998794886718,1
50,50,2,"CV.CPUE","Abundance",-6,-0.116496330128405,0.0647570412134703,0.998813918046645,1
50,50,2,"CV.CPUE","Abundance",-5,0.0495750317495027,0.113062542716282,1.22096862509302e-07,1.44934709649224e-05
50,50,2,"CV.CPUE","Abundance",-4,-0.127168411205561,0.100870856818473,0.992422328181151,1
50,50,2,"CV.CPUE","Abundance",-3,-0.172788881473523,0.0836812643837431,0.996822357885736,1
50,50,2,"CV.CPUE","Abundance",-2,-0.19959385510806,0.103334903348378,0.999999727296454,1
50,50,2,"CV.CPUE","Abundance",-1,0.0754390796271579,0.107438448118248,4.45924475178661e-06,1.39606297930643e-10
50,50,2,"CV.CPUE","Abundance",0,0.00900616595481154,0.0943497562624015,0.000257463227219534,0.171064882075004
50,50,7,"CV.CPUE","AMO",-8,0.1496786939103,0.136132225476298,0.175097643598723,3.74118144294027e-19
50,50,7,"CV.CPUE","AMO",-7,0.257933551507599,0.111402524062064,0.0258384477121314,4.80956960746727e-42
50,50,7,"CV.CPUE","AMO",-6,0.260299014678927,0.107454451135856,0.0320567163011889,1.06422641029613e-43
50,50,7,"CV.CPUE","AMO",-5,0.298033403972089,0.0917590197694371,4.13309599068823e-05,6.71019438677581e-55
50,50,7,"CV.CPUE","AMO",-4,0.266871857685609,0.0915976800344604,0.000829675404758312,1.14955620839302e-50
50,50,7,"CV.CPUE","AMO",-3,0.170337063364918,0.12717995195359,0.28213368932322,2.94592271614649e-24
50,50,7,"CV.CPUE","AMO",-2,0.27267359221132,0.0696332213018989,0.774857556863977,2.31438727931639e-62
50,50,7,"CV.CPUE","AMO",-1,0.286788728650429,0.0881150299174659,0.941976283485727,5.56621697403148e-55
50,50,7,"CV.CPUE","AMO",0,0.261923115483111,0.0857770296396763,0.941976283485727,1.74823793816486e-52
50,50,9,"CV.CPUE","SBT",-8,0.991706328606057,0.000629838843987757,7.716982342032e-08,7.37422620356811e-319
50,50,9,"CV.CPUE","SBT",-7,0.991202178690411,0.000767025016533956,5.02800021240368e-06,2.30147409910433e-310
50,50,9,"CV.CPUE","SBT",-6,0.991743287242345,0.000686586164635519,3.35518215188735e-05,3.760190558968e-315
50,50,9,"CV.CPUE","SBT",-5,0.991672516942812,0.000606417465741275,3.35518215188735e-05,1.73713481077782e-320
50,50,9,"CV.CPUE","SBT",-4,0.992265686342842,0.000631964255754456,1.85142819898454e-05,9.73462482657466e-319
50,50,9,"CV.CPUE","SBT",-3,0.99262583474394,0.000614708867516707,4.97568825919004e-07,6.05922108059705e-320
50,50,9,"CV.CPUE","SBT",-2,0.993071858335391,0.000617524310136401,4.97568825919004e-07,9.11155864060427e-320
